"file_name","target_name_unique","target_name_concise","n_copies","ct_value"
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",200,29.9566641334325
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2000,25.8923737769817
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",20000,22.4752993845967
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+05,18.6651256006931
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+06,15.7721515329203
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",2e+07,11.9279151128715
"KEPS_Std_corrected_08-01-23","Shigella spp.","Shigella_EIEC",NA,36.1188163757324
"KEPS_Std_corrected_08-01-23","SHV","SHV",0.1,NA
"KEPS_Std_corrected_08-01-23","SHV","SHV",1,NA
"KEPS_Std_corrected_08-01-23","SHV","SHV",10,32.9618801958451
"KEPS_Std_corrected_08-01-23","SHV","SHV",100,29.3232048153317
"KEPS_Std_corrected_08-01-23","SHV","SHV",1000,26.1306212188125
"KEPS_Std_corrected_08-01-23","SHV","SHV",10000,22.4296814290339
"KEPS_Std_corrected_08-01-23","SHV","SHV",1e+05,19.5937052035873
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",0.1,NA
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1,NA
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",10,33.6883651871342
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",100,29.6010839674046
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1000,25.894006101284
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",10000,22.525767020603
"KEPS_Std_corrected_08-01-23","SHV238-40-SE-SK","SHV238_40_SE_SK",1e+05,19.2289338790644
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",20,32.5613093445086
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",200,30.0225134547438
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",2000,26.6100281582836
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",20000,23.5270206175528
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",2e+05,19.9767401643372
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",NA,35.4854550552803
"KEPS_Std_corrected_08-01-23","SOAS-WPV3","SOAS_WPV3",NA,NA
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",20,35.2896621330902
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",200,30.3625886609433
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",2000,26.5518811460218
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",20000,23.2265982545349
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",2e+05,19.7775613524876
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","SOAS-WPV3-mdf","SOAS_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",0.1,34.1593933105469
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1,33.8946133996289
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",10,30.0921346718324
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",100,26.7145812623646
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1000,23.5154187204948
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",10000,20.3271938299475
"KEPS_Std_corrected_08-01-23","V.cholerae","V_cholerae",1e+05,16.8117818683763
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",0.1,NA
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1,34.0254861604263
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",10,30.7918222720917
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",100,27.3747955269137
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1000,23.6919619491039
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",10000,20.2572252052387
"KEPS_Std_corrected_08-01-23","V.parahaemolyticus","V_parahaemolyticus",1e+05,16.9995294372696
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,35.9355552572886
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,37.8074950135931
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV1","VDPV_1",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",20,34.3450490700754
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",200,30.3619092710239
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",2000,26.4117726172847
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",20000,23.2467662287475
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",2e+05,19.9793059520124
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV2","VDPV_2",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",20,32.9656154401581
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",200,29.2579222448958
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",2000,25.1661071431983
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",20000,21.4685258723869
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",2e+05,18.1707919974761
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",NA,NA
"KEPS_Std_corrected_08-01-23","VDPV3","VDPV_3",NA,NA
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",20,36.2691087295809
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",200,31.3624486754045
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",2000,27.5373232570341
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",20000,24.4252496228871
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",2e+05,21.3687940153866
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WEAF-WPV1","WEAF_WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",20,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",200,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",2000,37.3977398604224
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",20000,36.9221513223396
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",2e+05,33.4299216874264
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV1","WPV1",NA,NA
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",20,32.4976657932946
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",200,28.9281302585448
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",2000,26.0070324035575
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",20000,23.4178127977796
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",2e+05,19.9917443685734
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",NA,34.9577293395996
"KEPS_Std_corrected_08-01-23","WPV3-mdf","WPV3_mdf",NA,NA
